direccion,latitude,longitude,numero,compromiso,accion
,-34.612233,-58.374817,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Plaza Lineal Perú. Entre Belgrano y Independencia
,-34.5807389,-58.4455308,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA MAFALDA
,-34.6180061,-58.4973059,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA MONTE CASTRO
,-34.6096139,-58.3883376,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA MORENO. MARIANO
,-34.5804035,-58.5030984,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Plaza Nunca Más
,-34.5694879,-58.4771993,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA PASEO DE LA PAZ
,-34.56984,-58.4531761,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA PASO. JUAN JOSE
,-34.6106369,-58.5183039,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA RICCHIERI. PABLO. Tte. Gral.
,-34.5908319,-58.5011135,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA RODRIGUEZ. MARTÍN
,-34.6104438,-58.4676202,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA SÁENZ PEÑA. ROQUE. Dr.
,-34.5638767,-58.5030756,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA SOLANO LIMA. VICENTE. Dr.
,-34.6207049,-58.5195714,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA TERÁN. JUAN BAUTISTA. Dr.
,-34.6263141,-58.5118927,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA VACCAREZZA. ALBERTO
,-34.629883,-58.48277,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA Vélez Sarsfield
,-34.5441024,-58.4773331,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA VICUÑA MACKENNA. BENJAMIN
,-34.6204591,-58.5277521,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA VILLA REAL
,-34.5736124,-58.4751691,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA ZAPIOLA. JOSÉ MATÍAS. Brig. Gral.
,-34.5916035,-58.3803954,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),"Punto WiFi PLAZOLETA EMBAJADA DE ISRAEL ""PLAZOLETA EN MEMORIA DEL ATENTADO"""
,-34.583793,-58.378247,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi - Barrio 31 -Plaza de María
,-34.58315,-58.379154,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi - Barrio 31 -Galpón
,-34.584358,-58.377807,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi - Barrio 31 -Feria
,-34.584217,-58.379459,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi - Barrio 31 -Cancha Güemes
,-34.603714,-58.381582,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi - Plaza de la República
,-34.589428,-58.416262,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto Wifi - Plaza Guemes
,-34.607897,-58.40913,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto Wifi - Paseo Comercial Once
,-34.59476403,-58.44430015,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Av. Corrientes
,-34.5775886,-58.42652784,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST PacÃ­fico
,-34.58186632,-58.43002836,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Guatemala
,-34.58537195,-58.43475197,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Honduras
,-34.59226641,-58.44070402,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Aguirre
,-34.59709124,-58.44769092,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Murillo
,-34.60012,-58.45205313,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Av. Honorio Pueyrredon
,-34.60449134,-58.45847448,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Av. San Martin
,-34.6113032,-58.46784832,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Boyaca
,-34.61382388,-58.47225278,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Artigas
,-34.61810186,-58.47609605,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Av. Nazca
,-34.62204076,-58.48081713,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Concordia
,-34.62514298,-58.48592332,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Chivilcoy
,-34.62701018,-58.49109466,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Av. Segurola
,-34.62953446,-58.49485242,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Av. Carrasco
,-34.63220835,-58.50104409,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Av. Lope de Vega
,-34.63434012,-58.50672794,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Cortina
,-34.63345692,-58.51391111,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Polideportivo Velez Sarsfield
,-34.63826804,-58.52611388,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus Juan B. Justo- EST Liniers
Velez Sarsfield 1271,-34.6492763,-58.38937768,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 01
Terrada 5850,-34.5765506,-58.50950497,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 02
Soldado de la Frontera 5144,-34.68433,-58.463226,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 03
Av. J. B. Alberdi 6300,-34.6556234,-58.50691286,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 04
Av. Piedra Buena 3140,-34.6710389,-58.49451168,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 05
"Mariano Acosta 3673 (esq. Av. Intendente Rabanal, ex Av. Roca)",-34.6667424,-58.44129204,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 06
2 de Abril de 1982 Nº 6850,-34.6779195,-58.49127723,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 07
Osvaldo Cruz 3485,-34.6558444,-58.39526823,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 08
Irala 1254,-34.6401071,-58.365908,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 09
Amancio Alcorta 1402,-34.6334209,-58.3834951,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 10
Agüero 940,-34.5988478,-58.410688,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 11
Olazábal 3960,-34.5698991,-58.4741815,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 12
Directorio 4210,-34.6444,-58.4832359,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 13
Horacio Casco 4446,-34.6603248,-58.4742515,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 14
Humberto 1° 470,-34.6208865,-58.3724546,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 15
Osvaldo Cruz 2055,-34.6518264,-58.374678,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 16
El Salvador 4087,-34.592602,-58.4203307,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 17
Batlle Ordoñez 5080,-34.6737812,-58.46801,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 18
Curapaligüe 1905,-34.6434765,-58.4418865,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 19
Ana María Janer y Charrúa 2330 (Villa 1 11 14),-34.6493682,-58.4380959,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 20
Gendarmería Nacional 522,-34.5846905,-58.3732456,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 21
Guzmán 90,-34.600815,-58.459387,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 22
Martínez Castro y Laguna (Pasaje L),-34.6580708,-58.4556312,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 24
Paseo EE.UU. del Brasil y Avda. Antártida Argentina,-34.5890426,-58.3705607,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 25
Gurruchaga 1939,-34.5872378,-58.4256441,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 26
Arias 3783,-34.5476472,-58.4868366,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 27
Cafayate 5388 (detrás de la E 15 DE 21),-34.6884083,-58.4635727,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 28
Av. Dellepiane 6999,-34.6846533,-58.4847589,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 29
Amancio Alcorta e Iguazú,-34.6498751,-58.4046162,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 30
Ana Maria Janer y Agustin De Vedia,-34.6458306,-58.4336749,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 31
Charrua 2900,-34.6541336,-58.4311153,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 32
Córdoba 5741,-34.5863727,-58.4416171,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 33
Gral. José G. Artigas 2262,-34.6066397,-58.4782568,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 34
Osvaldo Cruz y Zavaleta,-34.6565602,-58.3990923,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 35
Mercedes 1371/79,-34.621788,-58.4917474,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 36
Av. Corrales 6476 y Lisandro de la Torre,-34.6622074,-58.4997569,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 37
Medrano 350,-34.6065882,-58.4215702,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 38
24 de November 1679,-34.6309329,-58.4099896,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 39
Esteban Bonorino 1729,-34.6449084,-58.4458598,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 40
Ministro Brin 843,-34.6313267,-58.3579248,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 41
Fonrouge 4377,-34.677153,-58.46726,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 43
Saraza 4202,-34.6607303,-58.4673635,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 44
Cochabamba 2622,-34.6254581,-58.402252,23,Historia Clínica Electrónica en todos los CeSACs (2019),CESAC 45
,-34.611595,-58.380876,27,Iluminación LED en todas las calles (2019),Comuna 1: 46%
,-34.589905,-58.400445,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 2:  52%
,-34.610994,-58.403277,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 3: 100%
,-34.641612,-58.40126,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 4: 57%
,-34.618782,-58.420637,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 5: 100%
,-34.614579,-58.445742,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 6: 100%
,-34.634938,-58.460054,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 7:  36%
,-34.672323,-58.472157,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 8: 59%
,-34.655363,-58.496661,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 9: 93%
,-34.625157,-58.504804,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 10: 66%
,-34.605034,-58.495588,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 11: 75%
,-34.567274,-58.49385,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 12: 78%
,-34.555982,-58.456578,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 13: 73%
,-34.557203,-58.422675,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 14: 52%
,-34.594993,-58.4672,27,Iluminación LED en todas las calles (2019),Avance 100% LED - Comuna 15: 53%
,-34.62992,-58.396452,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital C J DOÑA ROSA
,-34.624149,-58.40811,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital C. ISLÁMICO DE ARGENTINA
,-34.552907,-58.494163,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital C. J. ARGENTINA EN MOVIMIENTO
,-34.594774,-58.501979,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital C. J. E. DUARTE
,-34.654753,-58.379338,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital C. METROPOLITANO DE DISEÑO
,-34.623261,-58.446409,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO BURGALÉS
,-34.633353,-58.383707,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE DÍA N° 1
,-34.618558,-58.413484,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE DÍA N° 17
,-34.632085,-58.368685,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE DÍA N° 22
,-34.667882,-58.496303,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE DÍA N° 24
,-34.638125,-58.494429,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE DÍA N° 27
,-34.637023,-58.434959,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE DÍA N° 28
,-34.581191,-58.50319,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE DÍA N° 8
,-34.579767,-58.430646,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE DÍA N° 9
,-34.62482,-58.376511,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE DÍA Nº 19
,-34.637028,-58.408102,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE DÍA Nº 29
,-34.617643,-58.512253,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE JUBILADOS DOÑA FILOMENA
,-34.587829,-58.468484,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE JUBILADOS EL FORTIN DE VILLA ORTUZA
,-34.625028,-58.395502,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO ZAMORANO
,-34.649613,-58.525546,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CJ DESHOJANDO MARGARITAS
,-34.584485,-58.424805,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CJ PARTICIPAR
,-34.615838,-58.456175,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CJ PLAZA. IRLANDA
,-34.548108,-58.477882,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CLUB ALL BOYS
,-34.635689,-58.364824,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CLUB ATLÉTICO BOCA JUNIORS
,-34.66142,-58.43388,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CENTRO DE DÍA Nº 25
,-34.63365,-58.519511,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital CLUB VELEZ SARSFIELD
,-34.564468,-58.459733,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital COMUNIDAD BENEI TIKVA
,-34.636088,-58.412985,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital EXO
,-34.664589,-58.503177,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital FEDERACIÓN DE ASOCIACIÓN DE LA BASILICATA EN LA ARGENTINA
,-34.562663,-58.474671,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital FUNDACIÓN FEIS
,-34.60047,-58.411387,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital FUNDACIÓN JABAD
,-34.597126,-58.476092,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital HOGAR SAN MARTÍN
,-34.587854,-58.492993,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital PQUIA SANTA MAGDALENA
,-34.605658,-58.398613,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital S. HEBRAICA ARGENTINA
,-34.591002,-58.451942,3,Integrar a 100.000 adultos mayores en el mundo digital (2017),Posta digital SALON DE USOS MULTIPLES-COMISARIA 15- POLICIA METROPOLITANA
Av. Callao 450,-34.603812,-58.392835,22,Jornada extendida para todos los chicos entre 11 y 14 años (2019),Jornada Extendida en ENS Nº 9 Domingo Faustino Sarmiento
Lambaré 975,-34.602827,-58.430229,22,Jornada extendida para todos los chicos entre 11 y 14 años (2019),Jornada Extendida en Escuela Primaria N° 3 D.E. 2 Manuel Sola
Juncal 3201,-34.58173,-58.410795,22,Jornada extendida para todos los chicos entre 11 y 14 años (2019),Jornada Extendida en ENS EN LENGUAS VIVAS SOFIA ESTHER B. DE SPANGENBERG DE 01
Güemes 3859,-34.585826,-58.416581,22,Jornada extendida para todos los chicos entre 11 y 14 años (2019),Jornada Extendida en Escuela Secundaria ENS Nº 6 Vicente López y Planes
Venezuela 771,-34.613697,-58.377056,22,Jornada extendida para todos los chicos entre 11 y 14 años (2019),Jornada Extendida en ESC. Primaria N° 4 DE 3 CORONEL ISIDORO SUAREZ
Benito Quinquela 1081,-34.642395,-58.365665,22,Jornada extendida para todos los chicos entre 11 y 14 años (2019),Jornada Extendida en Esc. Primaria Nº 04 DE 04 José Jacinto Berrutti
Pedro de Mendoza 1835,-34.638456,-58.361091,22,Jornada extendida para todos los chicos entre 11 y 14 años (2019),Jornada Extendida en Esc. Primaria Nº 09 DE 04 Benito Quinquela Martín
